Id,X,Y,Z,A,B,Group,D,E,F,G,H
21619,0.0471,0.2175,0.471,0,1,D,1,0.1,0,0,0
21620,0.0344,0.2263,0.4682,0,1,D,1,0.1,0,0,0
21621,-0.0484,0.0435,0.577,0,1,D,1,0.1,0,0,0
21622,-0.0455,0.0511,0.5645,0,1,D,1,0.1,0,0,0
21623,-0.0422,0.0599,0.552,0,1,D,1,0.1,0,0,0
21624,-0.0305,0.0508,0.5606,0,1,D,1,0.1,0,0,0
21625,-0.0386,0.0701,0.5395,0,1,D,1,0.1,0,0,0
21626,-0.0267,0.0603,0.5478,0,1,D,1,0.1,0,0,0
21627,-0.0024,0.0438,0.5671,0,1,D,1,0.1,0,0,0
21628,-0.0346,0.0815,0.5273,0,1,D,1,0.1,0,0,0
21629,-0.0102,0.0616,0.5442,0,1,D,1,0.1,0,0,0
21630,0.0022,0.0532,0.5542,0,1,D,1,0.1,0,0,0
21631,-0.0303,0.0943,0.5158,0,1,D,1,0.1,0,0,0
21632,-0.0181,0.0834,0.5231,0,1,D,1,0.1,0,0,0
21633,0.0071,0.064,0.5414,0,1,D,1,0.1,0,0,0
21634,0.0196,0.056,0.5519,0,1,D,1,0.1,0,0,0
21635,-0.0257,0.1081,0.5051,0,1,D,1,0.1,0,0,0
21636,-0.0134,0.0968,0.5118,0,1,D,1,0.1,0,0,0
21637,0.0121,0.0763,0.529,0,1,D,1,0.1,0,0,0
21638,0.0249,0.0676,0.5394,0,1,D,1,0.1,0,0,0
21639,0.0493,0.0536,0.5624,0,1,D,1,0.1,0,0,0
21640,-0.0209,0.1228,0.4956,0,1,D,1,0.1,0,0,0
21641,0.0042,0.1004,0.5088,0,1,D,1,0.1,0,0,0
21642,0.0172,0.09,0.5174,0,1,D,1,0.1,0,0,0
21643,0.0429,0.0722,0.5383,0,1,D,1,0.1,0,0,0
21644,0.0551,0.0651,0.5501,0,1,D,1,0.1,0,0,0
21645,-0.016,0.138,0.4873,0,1,D,1,0.1,0,0,0
21646,-0.0037,0.1267,0.4924,0,1,D,1,0.1,0,0,0
21647,0.0223,0.1049,0.5069,0,1,D,1,0.1,0,0,0
21648,0.0354,0.0949,0.5162,0,1,D,1,0.1,0,0,0
21649,0.0607,0.078,0.5383,0,1,D,1,0.1,0,0,0
21650,0.0724,0.0714,0.5506,0,1,D,1,0.1,0,0,0
21651,-0.0112,0.1536,0.4805,0,1,D,1,0.1,0,0,0
21652,0.0011,0.1425,0.4847,0,1,D,1,0.1,0,0,0
21653,0.0271,0.1206,0.4976,0,1,D,1,0.1,0,0,0
21654,0.0404,0.1103,0.5062,0,1,D,1,0.1,0,0,0
21655,0.0661,0.0923,0.5273,0,1,D,1,0.1,0,0,0
21656,0.078,0.0848,0.5394,0,1,D,1,0.1,0,0,0
21657,0.0992,0.0734,0.5648,0,1,D,1,0.1,0,0,0
21658,-0.0064,0.1692,0.475,0,1,D,1,0.1,0,0,0
21659,0.0186,0.1476,0.4834,0,1,D,1,0.1,0,0,0
21660,0.0318,0.1368,0.4897,0,1,D,1,0.1,0,0,0
21661,0.0583,0.1166,0.5069,0,1,D,1,0.1,0,0,0
21662,0.0711,0.1075,0.5174,0,1,D,1,0.1,0,0,0
21663,0.0945,0.0924,0.5414,0,1,D,1,0.1,0,0,0
21664,0.1049,0.0865,0.5542,0.01,1,D,1,0.1,0,0,0
21665,-0.0017,0.1845,0.471,0,1,D,1,0.1,0,0,0
21666,0.0104,0.1743,0.4738,0,1,D,1,0.1,0,0,0
21667,0.0361,0.1533,0.4834,0,1,D,1,0.1,0,0,0
21668,0.0494,0.1429,0.4904,0,1,D,1,0.1,0,0,0
21669,0.0755,0.1235,0.5088,0,1,D,1,0.1,0,0,0
21670,0.0878,0.1149,0.5198,0.01,1,D,1,0.1,0,0,0
21671,0.1099,0.1006,0.5442,0.01,1,D,1,0.1,0,0,0
21672,0.1194,0.095,0.5571,0.01,1,D,1,0.1,0,0,0
21673,0.0027,0.1993,0.4682,0,1,D,1,0.1,0,0,0
21674,0.0146,0.1897,0.4704,0,1,D,1,0.1,0,0,0
21675,0.0401,0.1696,0.4785,0,1,D,1,0.1,0,0,0
21676,0.0532,0.1594,0.4847,0,1,D,1,0.1,0,0,0
21677,0.0794,0.1399,0.5015,0.01,1,D,1,0.1,0,0,0
21678,0.0918,0.131,0.5118,0.01,1,D,1,0.1,0,0,0
21679,0.1143,0.1156,0.5352,0.01,1,D,1,0.1,0,0,0
21680,0.1241,0.1093,0.5478,0.01,1,D,1,0.1,0,0,0
21681,0.1403,0.0994,0.5733,0.01,1,D,1,0.1,0,0,0
21682,0.0069,0.2135,0.4665,0,1,D,1,0.1,0,0,0
21683,0.0308,0.1951,0.471,0,1,D,1,0.1,0,0,0
21684,0.0436,0.1854,0.475,0,1,D,1,0.1,0,0,0
21685,0.0697,0.1659,0.4873,0.01,1,D,1,0.1,0,0,0
21686,0.0827,0.1564,0.4956,0.01,1,D,1,0.1,0,0,0
21687,0.107,0.1389,0.5158,0.01,1,D,1,0.1,0,0,0
21688,0.118,0.1311,0.5273,0.01,1,D,1,0.1,0,0,0
21689,0.1369,0.1181,0.552,0.01,1,D,1,0.1,0,0,0
21690,0.1447,0.1129,0.5645,0.01,1,D,1,0.1,0,0,0
21691,0.1875,0.2346,0.6954,0.25,1,F,1,0.4,0,0,0
21692,0.1862,0.2346,0.7052,0.68,1,F,1,0.3,0,0,0
21693,0.1765,0.2346,0.722,0.67,1,F,1,0.9,0,0,0
21694,0.1688,0.2346,0.7279,0.03,1,F,1,0.5,0,0,0
21695,0.15,0.2346,0.7329,0.55,1,F,1,1,0,0,0
21696,0.1403,0.2346,0.7317,0.63,1,F,1,0.7,0,0,0
21697,0.1235,0.2346,0.722,0.06,1,F,1,0.1,0,0,0
21698,0.1175,0.2346,0.7142,0.51,1,F,1,0.1,0,0,0
21699,0.1125,0.2346,0.6954,0.57,1,F,1,0.9,0,0,0
21700,0.1138,0.2346,0.6857,0.68,1,F,1,0.9,0,0,0
21701,0.1235,0.2346,0.6689,0.8,1,F,1,0.8,0,0,0
21702,0.1313,0.2346,0.663,0.76,1,F,1,1,0,0,0
21703,0.15,0.2346,0.6579,0.08,1,F,1,0.2,0,0,0
21704,0.1597,0.2346,0.6592,0.5,1,F,1,0.8,0,0,0
21705,0.1765,0.2346,0.6689,0.3,1,F,1,0.2,0,0,0
21706,0.1825,0.2346,0.6767,0.01,1,F,1,0.7,0,0,0
21707,0.1859,0.2591,0.6954,0.39,1,F,1,0.8,0,0,0
21708,0.1846,0.2589,0.7052,0.54,1,F,1,0.1,0,0,0
21709,0.175,0.2577,0.722,0.69,1,F,1,0.1,0,0,0
21710,0.1673,0.2567,0.7279,0.05,1,F,1,0.8,0,0,0
21711,0.1487,0.2542,0.7329,0.93,1,F,1,1,0,0,0
21712,0.1391,0.2529,0.7317,0.29,1,F,1,0.8,0,0,0
21713,0.1224,0.2507,0.722,0.15,1,F,1,0.4,0,0,0
21714,0.1165,0.25,0.7142,0.49,1,F,1,0.5,0,0,0
21715,0.1115,0.2493,0.6954,0.96,1,F,1,0.9,0,0,0
21716,0.1128,0.2495,0.6857,0.38,1,F,1,0.5,0,0,0
21717,0.1224,0.2507,0.6689,0.08,1,F,1,0.7,0,0,0
21718,0.1301,0.2518,0.663,0.22,1,F,1,0.1,0,0,0
21719,0.1487,0.2542,0.6579,0.2,1,F,1,0.3,0,0,0
21720,0.1583,0.2555,0.6592,0.8,1,F,1,0.7,0,0,0
21721,0.175,0.2577,0.6689,0.04,1,F,1,0.9,0,0,0
21722,0.1809,0.2584,0.6767,0.97,1,F,1,0.4,0,0,0
21723,0.1811,0.2832,0.6954,0.69,1,F,1,0.5,0,0,0
21724,0.1799,0.2828,0.7052,0.85,1,F,1,0.1,0,0,0
21725,0.1705,0.2803,0.722,0.38,1,F,1,0.7,0,0,0
21726,0.163,0.2783,0.7279,0.37,1,F,1,0.3,0,0,0
21727,0.1449,0.2735,0.7329,0.29,1,F,1,0.1,0,0,0
21728,0.1355,0.2709,0.7317,0.89,1,F,1,0.7,0,0,0
21729,0.1193,0.2666,0.722,0.15,1,F,1,1,0,0,0
21730,0.1135,0.265,0.7142,0.81,1,F,1,0.5,0,0,0
21731,0.1087,0.2637,0.6954,0.38,1,F,1,0.4,0,0,0
21732,0.1099,0.2641,0.6857,0.58,1,F,1,0.4,0,0,0
21733,0.1193,0.2666,0.6689,0.64,1,F,1,0.8,0,0,0
21734,0.1268,0.2686,0.663,0.56,1,F,1,0.5,0,0,0
21735,0.1449,0.2735,0.6579,0.14,1,F,1,1,0,0,0
21736,0.1543,0.276,0.6592,0.96,1,F,1,0,0,0,0
21737,0.1705,0.2803,0.6689,0.36,1,F,1,0.1,0,0,0
21738,0.1763,0.2819,0.6767,0.68,1,F,1,0.6,0,0,0
21739,0.1732,0.3064,0.6954,0.8,1,F,1,0.9,0,0,0
21740,0.172,0.3059,0.7052,0.46,1,F,1,0.9,0,0,0
21741,0.1631,0.3022,0.722,0.41,1,F,1,0.7,0,0,0
21742,0.1559,0.2992,0.7279,0.24,1,F,1,0.9,0,0,0
21743,0.1386,0.292,0.7329,0.05,1,F,1,0.2,0,0,0
21744,0.1296,0.2883,0.7317,0.39,1,F,1,0.5,0,0,0
21745,0.1141,0.2819,0.722,0.17,1,F,1,1,0,0,0
21746,0.1086,0.2796,0.7142,0.25,1,F,1,0.2,0,0,0
21747,0.1039,0.2777,0.6954,0.62,1,F,1,0.3,0,0,0
21748,0.1051,0.2782,0.6857,0.74,1,F,1,0.5,0,0,0
21749,0.1141,0.2819,0.6689,0.03,1,F,1,0.2,0,0,0
21750,0.1213,0.2849,0.663,0.02,1,F,1,0.1,0,0,0
21751,0.1386,0.292,0.6579,0.23,1,F,1,0.5,0,0,0
21752,0.1475,0.2957,0.6592,0.15,1,F,1,0.3,0,0,0
21753,0.1631,0.3022,0.6689,0.65,1,F,1,0.4,0,0,0
21754,0.1686,0.3045,0.6767,0.61,1,F,1,0.3,0,0,0
21755,0.1624,0.3284,0.6954,0.95,1,F,1,0.5,0,0,0
21756,0.1613,0.3277,0.7052,0.02,1,F,1,0.2,0,0,0
21757,0.1529,0.3229,0.722,0.36,1,F,1,0.2,0,0,0
21758,0.1461,0.319,0.7279,0.29,1,F,1,0.7,0,0,0
21759,0.1299,0.3096,0.7329,0.18,1,F,1,0.8,0,0,0
21760,0.1215,0.3048,0.7317,0.15,1,F,1,0.2,0,0,0
21761,0.1069,0.2964,0.722,0.19,1,F,1,0.9,0,0,0
21762,0.1018,0.2934,0.7142,0.92,1,F,1,0.5,0,0,0
21763,0.0974,0.2909,0.6954,0.86,1,F,1,0.8,0,0,0
21764,0.0985,0.2915,0.6857,0.31,1,F,1,0,0,0,0
21765,0.1069,0.2964,0.6689,0.9,1,F,1,0.2,0,0,0
21766,0.1137,0.3003,0.663,0.9,1,F,1,0.1,0,0,0
21767,0.1299,0.3096,0.6579,0.05,1,F,1,0.7,0,0,0
21768,0.1383,0.3145,0.6592,0.07,1,F,1,0,0,0,0
21769,0.1529,0.3229,0.6689,0.27,1,F,1,0.2,0,0,0
21770,0.158,0.3259,0.6767,0.37,1,F,1,0.3,0,0,0
21771,0.1488,0.3488,0.6954,0.36,1,F,1,0.9,0,0,0
21772,0.1477,0.348,0.7052,0.69,1,F,1,0.3,0,0,0
21773,0.14,0.3421,0.722,0.47,1,F,1,0.2,0,0,0
21774,0.1339,0.3374,0.7279,0.77,1,F,1,0.3,0,0,0
21775,0.119,0.3259,0.7329,0.56,1,F,1,0.1,0,0,0
21776,0.1113,0.32,0.7317,0.35,1,F,1,0.5,0,0,0
21777,0.098,0.3098,0.722,0.86,1,F,1,0.6,0,0,0
21778,0.0932,0.3062,0.7142,0.13,1,F,1,0.6,0,0,0
21779,0.0893,0.3031,0.6954,0.56,1,F,1,0.5,0,0,0
21780,0.0903,0.3039,0.6857,0.13,1,F,1,0.9,0,0,0
21781,0.098,0.3098,0.6689,0.04,1,F,1,0.2,0,0,0
21782,0.1041,0.3145,0.663,0.69,1,F,1,0.9,0,0,0
21783,0.119,0.3259,0.6579,0,1,F,1,0.1,0,0,0
21784,0.1267,0.3319,0.6592,0.09,1,F,1,0.6,0,0,0
21785,0.14,0.3421,0.6689,0.18,1,F,1,0.7,0,0,0
21786,0.1448,0.3457,0.6767,0.63,1,F,1,0.4,0,0,0
21787,0.1326,0.3672,0.6954,0.9,1,F,1,0.6,0,0,0
21788,0.1317,0.3663,0.7052,0.03,1,F,1,0.4,0,0,0
21789,0.1248,0.3594,0.722,0.52,1,F,1,0.4,0,0,0
21790,0.1193,0.354,0.7279,0.12,1,F,1,0.3,0,0,0
21791,0.1061,0.3407,0.7329,0.04,1,F,1,0.8,0,0,0
21792,0.0992,0.3338,0.7317,0.7,1,F,1,0,0,0,0
21793,0.0873,0.3219,0.722,0.47,1,F,1,0.1,0,0,0
21794,0.0831,0.3177,0.7142,0.66,1,F,1,0.8,0,0,0
21795,0.0795,0.3142,0.6954,0.23,1,F,1,0.6,0,0,0
21796,0.0805,0.3151,0.6857,0.67,1,F,1,0.6,0,0,0
21797,0.0873,0.3219,0.6689,0.22,1,F,1,0.3,0,0,0
21798,0.0928,0.3274,0.663,0.6,1,F,1,0.9,0,0,0
21799,0.1061,0.3407,0.6579,0.84,1,F,1,0.1,0,0,0
21800,0.1129,0.3476,0.6592,0.64,1,F,1,0.1,0,0,0
21801,0.1248,0.3594,0.6689,0.26,1,F,1,0.3,0,0,0
21802,0.129,0.3637,0.6767,0.89,1,F,1,0.5,0,0,0
21803,0.1141,0.3834,0.6954,0.26,1,F,1,0.2,0,0,0
21804,0.1134,0.3824,0.7052,0.11,1,F,1,0.8,0,0,0
21805,0.1075,0.3747,0.722,0.46,1,F,1,0.6,0,0,0
21806,0.1027,0.3685,0.7279,0.09,1,F,1,1,0,0,0
21807,0.0913,0.3536,0.7329,0.68,1,F,1,0.3,0,0,0
21808,0.0854,0.3459,0.7317,0.61,1,F,1,0.6,0,0,0
21809,0.0752,0.3326,0.722,0.28,1,F,1,0.1,0,0,0
21810,0.0715,0.3279,0.7142,0.05,1,F,1,0.9,0,0,0
21811,0.0685,0.3239,0.6954,0.85,1,F,1,0.6,0,0,0
21812,0.0693,0.3249,0.6857,0.71,1,F,1,0.2,0,0,0
21813,0.0752,0.3326,0.6689,0.19,1,F,1,0.9,0,0,0
21814,0.0799,0.3388,0.663,0.47,1,F,1,0.4,0,0,0
21815,0.0913,0.3536,0.6579,0.31,1,F,1,0.4,0,0,0
21816,0.0972,0.3613,0.6592,0.53,1,F,1,0.3,0,0,0
21817,0.1075,0.3747,0.6689,0.17,1,F,1,0.2,0,0,0
21818,0.1111,0.3794,0.6767,0.87,1,F,1,0.1,0,0,0
21819,0.0937,0.397,0.6954,0.21,1,F,1,0.9,0,0,0
21820,0.0931,0.3959,0.7052,0.31,1,F,1,0.9,0,0,0
21821,0.0883,0.3875,0.722,0.58,1,F,1,0.5,0,0,0
21822,0.0844,0.3808,0.7279,0.12,1,F,1,0.8,0,0,0
21823,0.075,0.3645,0.7329,0.98,1,F,1,0.4,0,0,0
21824,0.0701,0.3561,0.7317,0.93,1,F,1,0.1,0,0,0
21825,0.0617,0.3416,0.722,0.18,1,F,1,0.2,0,0,0
21826,0.0588,0.3364,0.7142,0.82,1,F,1,0.8,0,0,0
21827,0.0562,0.3321,0.6954,0.55,1,F,1,0.6,0,0,0
21828,0.0569,0.3332,0.6857,0,1,F,1,0.6,0,0,0
21829,0.0617,0.3416,0.6689,0.87,1,F,1,0.1,0,0,0
21830,0.0656,0.3483,0.663,0.16,1,F,1,0.5,0,0,0
21831,0.075,0.3645,0.6579,0.83,1,F,1,0.8,0,0,0
21832,0.0799,0.3729,0.6592,0.1,1,F,1,0.7,0,0,0
21833,0.0883,0.3875,0.6689,0.85,1,F,1,0.1,0,0,0
21834,0.0912,0.3927,0.6767,0.22,1,F,1,0.5,0,0,0
21835,0.0718,0.4079,0.6954,0.16,1,F,1,0.5,0,0,0
21836,0.0713,0.4067,0.7052,0.39,1,F,1,0.1,0,0,0
21837,0.0675,0.3977,0.722,0.8,1,F,1,0.1,0,0,0
21838,0.0646,0.3905,0.7279,0.62,1,F,1,0.7,0,0,0
21839,0.0574,0.3732,0.7329,0.8,1,F,1,0,0,0,0
21840,0.0537,0.3642,0.7317,0.14,1,F,1,0.6,0,0,0
21841,0.0473,0.3487,0.722,0.05,1,F,1,0.4,0,0,0
21842,0.045,0.3432,0.7142,0.75,1,F,1,0.3,0,0,0
21843,0.0431,0.3386,0.6954,0.18,1,F,1,0.7,0,0,0
21844,0.0435,0.3397,0.6857,0.26,1,F,1,0,0,0,0
21845,0.0473,0.3487,0.6689,0.03,1,F,1,0.4,0,0,0
21846,0.0502,0.3559,0.663,0.31,1,F,1,0.4,0,0,0
21847,0.0574,0.3732,0.6579,0.02,1,F,1,0.8,0,0,0
21848,0.0611,0.3822,0.6592,0.62,1,F,1,0.8,0,0,0
21849,0.0675,0.3977,0.6689,0,1,F,1,0.7,0,0,0
21850,0.0698,0.4032,0.6767,0.58,1,F,1,0.8,0,0,0
21851,0.0485,0.4157,0.6954,0.48,1,F,1,0.9,0,0,0
21852,0.0482,0.4145,0.7052,0.03,1,F,1,0.7,0,0,0
21853,0.0457,0.4051,0.722,0.45,1,F,1,0.6,0,0,0
21854,0.0437,0.3976,0.7279,0.31,1,F,1,0.8,0,0,0
21855,0.0388,0.3795,0.7329,0.1,1,F,1,0.6,0,0,0
21856,0.0363,0.3701,0.7317,0.92,1,F,1,0.3,0,0,0
21857,0.032,0.3539,0.722,0.02,1,F,1,0.4,0,0,0
21858,0.0304,0.3481,0.7142,0.68,1,F,1,0.9,0,0,0
21859,0.0291,0.3433,0.6954,0.15,1,F,1,0.2,0,0,0
21860,0.0294,0.3445,0.6857,0.75,1,F,1,0.8,0,0,0
21861,0.032,0.3539,0.6689,0.48,1,F,1,0.7,0,0,0
21862,0.034,0.3614,0.663,0.64,1,F,1,0.4,0,0,0
21863,0.0388,0.3795,0.6579,0.6,1,F,1,0.7,0,0,0
21864,0.0413,0.3889,0.6592,0.27,1,F,1,1,0,0,0
21865,0.0457,0.4051,0.6689,0.87,1,F,1,1,0,0,0
21866,0.0472,0.4109,0.6767,0.63,1,F,1,0.7,0,0,0
21867,0.0245,0.4205,0.6954,0.4,1,F,1,0.7,0,0,0
21868,0.0243,0.4193,0.7052,0.91,1,F,1,0.2,0,0,0
21869,0.023,0.4096,0.722,0.83,1,F,1,0.1,0,0,0
21870,0.022,0.4019,0.7279,0.76,1,F,1,0.5,0,0,0
21871,0.0196,0.3833,0.7329,0.71,1,F,1,0.5,0,0,0
21872,0.0183,0.3737,0.7317,0.08,1,F,1,0.5,0,0,0
21873,0.0161,0.3571,0.722,0.71,1,F,1,0.7,0,0,0
21874,0.0153,0.3511,0.7142,0.34,1,F,1,0.1,0,0,0
21875,0.0147,0.3462,0.6954,0.7,1,F,1,0.5,0,0,0
21876,0.0149,0.3474,0.6857,0.69,1,F,1,0.9,0,0,0
21877,0.0161,0.3571,0.6689,0.7,1,F,1,0.7,0,0,0
21878,0.0171,0.3648,0.663,0.99,1,F,1,0.5,0,0,0
21879,0.0196,0.3833,0.6579,0.98,1,F,1,0.4,0,0,0
21880,0.0208,0.393,0.6592,0.41,1,F,1,0.9,0,0,0
21881,0.023,0.4096,0.6689,0.84,1,F,1,1,0,0,0
21882,0.0238,0.4155,0.6767,0.26,1,F,1,0.2,0,0,0
21883,0,0.4221,0.6954,0.31,1,F,1,0.7,0,0,0
21884,0,0.4209,0.7052,0.36,1,F,1,0.2,0,0,0
21885,0,0.4111,0.722,0.42,1,F,1,0.1,0,0,0
21886,0,0.4034,0.7279,0.92,1,F,1,0.7,0,0,0
21887,0,0.3846,0.7329,0.12,1,F,1,0.8,0,0,0
21888,0,0.3749,0.7317,0.18,1,F,1,0.2,0,0,0
21889,0,0.3581,0.722,0.55,1,F,1,0.4,0,0,0
21890,0,0.3522,0.7142,0.89,1,F,1,0.3,0,0,0
21891,0,0.3471,0.6954,0.56,1,F,1,0,0,0,0
21892,0,0.3484,0.6857,0.38,1,F,1,0.7,0,0,0
21893,0,0.3581,0.6689,0.99,1,F,1,0.5,0,0,0
21894,0,0.3659,0.663,0.65,1,F,1,0.1,0,0,0
21895,0,0.3846,0.6579,0.41,1,F,1,0.8,0,0,0
21896,0,0.3943,0.6592,0.16,1,F,1,0.5,0,0,0
21897,0,0.4111,0.6689,1,1,F,1,0.6,0,0,0
21898,0,0.4171,0.6767,0.48,1,F,1,0.6,0,0,0
21899,-0.0245,0.4205,0.6954,0.79,1,F,1,0.5,0,0,0
21900,-0.0243,0.4193,0.7052,0.6,1,F,1,0.6,0,0,0
21901,-0.023,0.4096,0.722,0.71,1,F,1,0.2,0,0,0
21902,-0.022,0.4019,0.7279,0.95,1,F,1,0.1,0,0,0
21903,-0.0196,0.3833,0.7329,0.58,1,F,1,0.2,0,0,0
21904,-0.0183,0.3737,0.7317,0.37,1,F,1,0.6,0,0,0
21905,-0.0161,0.3571,0.722,0.22,1,F,1,0.3,0,0,0
21906,-0.0153,0.3511,0.7142,0.97,1,F,1,0.2,0,0,0
21907,-0.0147,0.3462,0.6954,0.2,1,F,1,0.9,0,0,0
21908,-0.0149,0.3474,0.6857,0.26,1,F,1,0.7,0,0,0
21909,-0.0161,0.3571,0.6689,0.56,1,F,1,0.8,0,0,0
21910,-0.0171,0.3648,0.663,0.52,1,F,1,0.8,0,0,0
21911,-0.0196,0.3833,0.6579,0.34,1,F,1,0.6,0,0,0
21912,-0.0208,0.393,0.6592,0.28,1,F,1,0.2,0,0,0
21913,-0.023,0.4096,0.6689,0.29,1,F,1,0.6,0,0,0
21914,-0.0238,0.4155,0.6767,0.77,1,F,1,0.8,0,0,0
21915,-0.0485,0.4157,0.6954,0.17,1,F,1,0.7,0,0,0
21916,-0.0482,0.4145,0.7052,0.51,1,F,1,1,0,0,0
21917,-0.0457,0.4051,0.722,0.66,1,F,1,0.5,0,0,0
21918,-0.0437,0.3976,0.7279,0.26,1,F,1,0,0,0,0
21919,-0.0388,0.3795,0.7329,0.34,1,F,1,0.4,0,0,0
21920,-0.0363,0.3701,0.7317,0.68,1,F,1,0.4,0,0,0
21921,-0.032,0.3539,0.722,0.23,1,F,1,0.9,0,0,0
21922,-0.0304,0.3481,0.7142,0.36,1,F,1,0.1,0,0,0
21923,-0.0291,0.3433,0.6954,0.58,1,F,1,1,0,0,0
21924,-0.0294,0.3445,0.6857,0.99,1,F,1,0.8,0,0,0
21925,-0.032,0.3539,0.6689,0.62,1,F,1,0.6,0,0,0
21926,-0.034,0.3614,0.663,0.78,1,F,1,0.6,0,0,0
21927,-0.0388,0.3795,0.6579,0.47,1,F,1,0.3,0,0,0
21928,-0.0413,0.3889,0.6592,0.51,1,F,1,0.6,0,0,0
21929,-0.0457,0.4051,0.6689,0.32,1,F,1,0.8,0,0,0
21930,-0.0472,0.4109,0.6767,0.16,1,F,1,0.7,0,0,0
21931,-0.0718,0.4079,0.6954,0.78,1,F,1,0.8,0,0,0
21932,-0.0713,0.4067,0.7052,0.27,1,F,1,0.8,0,0,0
21933,-0.0675,0.3977,0.722,0.15,1,F,1,0.4,0,0,0
21934,-0.0646,0.3905,0.7279,0.35,1,F,1,0.4,0,0,0
21935,-0.0574,0.3732,0.7329,0.16,1,F,1,0.4,0,0,0
21936,-0.0537,0.3642,0.7317,0.52,1,F,1,0.3,0,0,0
21937,-0.0473,0.3487,0.722,0.15,1,F,1,0.8,0,0,0
21938,-0.045,0.3432,0.7142,0.93,1,F,1,0.7,0,0,0
21939,-0.0431,0.3386,0.6954,0.47,1,F,1,0.2,0,0,0
21940,-0.0435,0.3397,0.6857,0.9,1,F,1,0.8,0,0,0
21941,-0.0473,0.3487,0.6689,0.85,1,F,1,0,0,0,0
21942,-0.0502,0.3559,0.663,0.67,1,F,1,0.5,0,0,0
21943,-0.0574,0.3732,0.6579,0.85,1,F,1,0.3,0,0,0
21944,-0.0611,0.3822,0.6592,0.97,1,F,1,0.5,0,0,0
21945,-0.0675,0.3977,0.6689,0.22,1,F,1,0.4,0,0,0
21946,-0.0698,0.4032,0.6767,0.29,1,F,1,1,0,0,0
21947,-0.0937,0.397,0.6954,0.46,1,F,1,0.6,0,0,0
21948,-0.0931,0.3959,0.7052,0.61,1,F,1,0.5,0,0,0
21949,-0.0883,0.3875,0.722,0.43,1,F,1,0.2,0,0,0
21950,-0.0844,0.3808,0.7279,0.1,1,F,1,0.6,0,0,0
21951,-0.075,0.3645,0.7329,0.68,1,F,1,0.8,0,0,0
21952,-0.0701,0.3561,0.7317,0.9,1,F,1,0.6,0,0,0
21953,-0.0617,0.3416,0.722,0.71,1,F,1,0,0,0,0
21954,-0.0588,0.3364,0.7142,0.28,1,F,1,0.3,0,0,0
21955,-0.0562,0.3321,0.6954,0.02,1,F,1,0.2,0,0,0
21956,-0.0569,0.3332,0.6857,0.05,1,F,1,0.9,0,0,0
21957,-0.0617,0.3416,0.6689,0.94,1,F,1,0.5,0,0,0
21958,-0.0656,0.3483,0.663,0.16,1,F,1,0.9,0,0,0
21959,-0.075,0.3645,0.6579,0.57,1,F,1,0.4,0,0,0
21960,-0.0799,0.3729,0.6592,0.97,1,F,1,0.9,0,0,0
21961,-0.0883,0.3875,0.6689,0.73,1,F,1,0.3,0,0,0
21962,-0.0912,0.3927,0.6767,0,1,F,1,0.6,0,0,0
21963,-0.1141,0.3834,0.6954,0.84,1,F,1,0.5,0,0,0
21964,-0.1134,0.3824,0.7052,0.35,1,F,1,0,0,0,0
21965,-0.1075,0.3747,0.722,0.89,1,F,1,0.2,0,0,0
21966,-0.1027,0.3685,0.7279,0.76,1,F,1,0.5,0,0,0
21967,-0.0913,0.3536,0.7329,0.55,1,F,1,0.7,0,0,0
21968,-0.0854,0.3459,0.7317,0.78,1,F,1,0.8,0,0,0
21969,-0.0752,0.3326,0.722,0.19,1,F,1,0.7,0,0,0
21970,-0.0715,0.3279,0.7142,0.88,1,F,1,0.9,0,0,0
21971,-0.0685,0.3239,0.6954,0.28,1,F,1,0.3,0,0,0
21972,-0.0693,0.3249,0.6857,0.69,1,F,1,0.4,0,0,0
21973,-0.0752,0.3326,0.6689,0.72,1,F,1,0.4,0,0,0
21974,-0.0799,0.3388,0.663,0.21,1,F,1,1,0,0,0
21975,-0.0913,0.3536,0.6579,0.79,1,F,1,0.3,0,0,0
21976,-0.0972,0.3613,0.6592,0.58,1,F,1,0.9,0,0,0
21977,-0.1075,0.3747,0.6689,0.23,1,F,1,0.9,0,0,0
21978,-0.1111,0.3794,0.6767,0.46,1,F,1,0.7,0,0,0
21979,-0.1326,0.3672,0.6954,0.45,1,F,1,0.4,0,0,0
21980,-0.1317,0.3663,0.7052,0.21,1,F,1,0.9,0,0,0
21981,-0.1248,0.3594,0.722,0.07,1,F,1,0.1,0,0,0
21982,-0.1193,0.354,0.7279,0.7,1,F,1,0.2,0,0,0
21983,-0.1061,0.3407,0.7329,0.96,1,F,1,0.9,0,0,0
21984,-0.0992,0.3338,0.7317,0.37,1,F,1,0.3,0,0,0
21985,-0.0873,0.3219,0.722,0.17,1,F,1,0.1,0,0,0
21986,-0.0831,0.3177,0.7142,0.42,1,F,1,0.2,0,0,0
21987,-0.0795,0.3142,0.6954,0.16,1,F,1,0.1,0,0,0
21988,-0.0805,0.3151,0.6857,0.65,1,F,1,0.2,0,0,0
21989,-0.0873,0.3219,0.6689,0.48,1,F,1,0.2,0,0,0
21990,-0.0928,0.3274,0.663,0.21,1,F,1,0.4,0,0,0
21991,-0.1061,0.3407,0.6579,0.71,1,F,1,0.8,0,0,0
