State,State code,County/state name,% of precincts reporting,Votes for Obama,% votes for Obama,Votes for Romney,% votes for Romney,Total votes
"Tennessee","TN","Sevier",100,7415,21.9016,25979,76.7338,33856
"Tennessee","TN","Putnam",100,7793,30.586,17242,67.6714,25479
"Tennessee","TN","Bradley",100,8035,22.3468,27417,76.2515,35956
"Tennessee","TN","Robertson",100,8289,31.5351,17641,67.1143,26285
"Tennessee","TN","Anderson",100,10112,34.1379,18941,63.9445,29621
"Tennessee","TN","Maury",100,11819,35.8271,20698,62.7421,32989
"Tennessee","TN","Blount",100,12925,26.2703,35417,71.9858,49200
"Tennessee","TN","Washington",100,14318,29.8273,32787,68.302,48003
"Tennessee","TN","Wilson",100,14669,28.5184,36076,70.1363,51437
"Tennessee","TN","Sullivan",100,15303,25.5762,43528,72.7492,59833
"Tennessee","TN","Madison",100,18360,45.1205,21989,54.039,40691
"Tennessee","TN","Sumner",100,18571,28.4247,45979,70.3753,65334
"Tennessee","TN","Williamson",100,24328,25.9898,68090,72.7411,93606
"Tennessee","TN","Montgomery",100,24349,43.9322,30159,54.4151,55424
"Tennessee","TN","Rutherford",100,36400,36.8361,60829,61.5578,98816
"Tennessee","TN","Knox",100,57594,34.4194,106411,63.5935,167330
"Tennessee","TN","Hamilton",100,58794,41.3111,79877,56.1249,142320
"Tennessee","TN","Davidson",100,138899,58.5153,94464,39.7958,237372
"Tennessee","TN","Shelby",100,232201,62.6302,135536,36.5573,370749
"Texas","TX","King",100,5,3.44828,139,95.8621,145
"Texas","TX","Loving",100,9,14.0625,54,84.375,64
"Texas","TX","Roberts",100,25,5.69476,408,92.9385,439
"Texas","TX","Sterling",100,31,6.2753,459,92.915,494
"Texas","TX","Borden",100,32,8.83978,324,89.5028,362
"Texas","TX","Glasscock",100,44,7.61246,526,91.0035,578
"Texas","TX","Motley",100,55,9.18197,538,89.8164,599
"Texas","TX","Kent",100,66,16.3366,334,82.6733,404
"Texas","TX","McMullen",100,67,13.189,436,85.8268,508
"Texas","TX","Oldham",100,71,8.20809,786,90.8671,865
"Texas","TX","Kenedy",100,82,49.3976,83,50,166
"Texas","TX","Armstrong",100,98,10.4813,828,88.5561,935
"Texas","TX","Throckmorton",100,109,13.4071,700,86.1009,813
"Texas","TX","Irion",100,112,14.2132,668,84.7716,788
"Texas","TX","Briscoe",100,117,16.7143,576,82.2857,700
"Texas","TX","Lipscomb",100,119,10.1884,1044,89.3836,1168
"Texas","TX","Sherman",100,121,11.657,908,87.4759,1038
"Texas","TX","Shackelford",100,131,9.61115,1218,89.3617,1363
"Texas","TX","Foard",100,140,28.3976,346,70.1826,493
"Texas","TX","Hansford",100,158,8.06122,1787,91.1735,1960
"Texas","TX","Reagan",100,158,18.7426,676,80.1898,843
"Texas","TX","Stonewall",100,160,23.7037,507,75.1111,675
"Texas","TX","Menard",100,170,20.0946,663,78.3688,846
"Texas","TX","Collingsworth",100,177,15.3913,962,83.6522,1150
"Texas","TX","Coke",100,179,12.7312,1216,86.4865,1406
"Texas","TX","Cottle",100,180,24.3572,553,74.8309,739
"Texas","TX","Hartley",100,183,9.61134,1700,89.2857,1904
"Texas","TX","Terrell",100,184,33.2731,358,64.7378,553
"Texas","TX","Hemphill",100,192,12.7237,1298,86.0172,1509
"Texas","TX","Concho",100,194,19.3806,793,79.2208,1001
"Texas","TX","Dickens",100,216,21.1973,793,77.8214,1019
"Texas","TX","Kimble",100,217,11.4754,1667,88.1544,1891
"Texas","TX","Schleicher",100,220,21.7822,781,77.3267,1010
"Texas","TX","Donley",100,226,14.7423,1286,83.8878,1533
"Texas","TX","Wheeler",100,232,10.9023,1878,88.2519,2128
"Texas","TX","Edwards",100,232,26.2741,641,72.5934,883
"Texas","TX","Martin",100,247,15.5053,1338,83.9925,1593
"Texas","TX","Ochiltree",100,253,8.46154,2718,90.903,2990
"Texas","TX","Dallam",100,253,16.5144,1248,81.4621,1532
"Texas","TX","Cochran",100,256,27.9476,648,70.7424,916
"Texas","TX","Hall",100,265,23.917,832,75.0903,1108
"Texas","TX","Baylor",100,267,16.7714,1297,81.4698,1592
"Texas","TX","Crane",100,275,21.4341,985,76.7732,1283
"Texas","TX","Garza",100,276,17.7378,1262,81.1054,1556
"Texas","TX","Real",100,277,18.0691,1236,80.6262,1533
"Texas","TX","Mills",100,279,12.6991,1882,85.6623,2197
"Texas","TX","Carson",100,292,10.5225,2450,88.2883,2775
"Texas","TX","Hardeman",100,302,20.2007,1176,78.6622,1495
"Texas","TX","Jack",100,303,10.4231,2580,88.7513,2907
"Texas","TX","Childress",100,320,16.0321,1665,83.4168,1996
"Texas","TX","San Saba",100,323,14.3174,1905,84.4415,2256
"Texas","TX","Knox",100,332,21.9868,1160,76.8212,1510
"Texas","TX","Upton",100,332,25.5778,952,73.3436,1298
"Texas","TX","Sutton",100,369,24.7817,1110,74.5467,1489
"Texas","TX","Hudspeth",100,379,44.0186,471,54.7038,861
"Texas","TX","Mason",100,380,19.3384,1562,79.4911,1965
"Texas","TX","Winkler",100,398,22.808,1331,76.2751,1745
"Texas","TX","Yoakum",100,409,19.2199,1698,79.7932,2128
"Texas","TX","Jeff Davis",100,440,37.037,717,60.3535,1188
"Texas","TX","Coleman",100,441,12.6615,3007,86.3336,3483
"Texas","TX","Delta",100,454,22.4975,1524,75.5203,2018
"Texas","TX","Lynn",100,464,25.054,1377,74.3521,1852
"Texas","TX","Bailey",100,466,25.7033,1336,73.69,1813
"Texas","TX","Stephens",100,475,13.9419,2891,84.8547,3407
"Texas","TX","Crockett",100,480,32.9444,957,65.6829,1457
"Texas","TX","Fisher",100,512,31.4496,1094,67.199,1628
"Texas","TX","Runnels",100,517,14.1064,3103,84.6658,3665
"Texas","TX","Kinney",100,522,36.6316,880,61.7544,1425
"Texas","TX","Archer",100,525,12.6111,3599,86.4521,4163
"Texas","TX","Parmer",100,528,20.7466,2005,78.7819,2545
"Texas","TX","Gaines",100,535,13.1579,3484,85.6862,4066
"Texas","TX","Mitchell",100,536,23.1834,1754,75.8651,2312
"Texas","TX","McCulloch",100,537,17.9419,2419,80.8219,2993
"Texas","TX","Floyd",100,551,26.4269,1523,73.0456,2085
"Texas","TX","Haskell",100,551,27.4676,1422,70.8873,2006
"Texas","TX","Culberson",100,566,64.6119,294,33.5616,876
"Texas","TX","Swisher",100,579,25.5629,1654,73.0243,2265
"Texas","TX","Hamilton",100,591,16.6432,2918,82.174,3551
"Texas","TX","Somervell",100,609,17.3653,2858,81.4942,3507
"Texas","TX","Castro",100,630,29.731,1470,69.3723,2119
"Texas","TX","Crosby",100,639,35.7583,1132,63.3464,1787
"Texas","TX","Clay",100,740,14.6361,4266,84.375,5056
"Texas","TX","Franklin",100,750,17.6263,3446,80.9871,4255
"Texas","TX","Callahan",100,751,14.4562,4376,84.2348,5195
"Texas","TX","Rains",100,754,18.5486,3265,80.3198,4065
"Texas","TX","Andrews",100,794,17.7391,3636,81.2332,4476
"Texas","TX","Sabine",100,806,17.629,3726,81.4961,4572
"Texas","TX","Ward",100,836,25.8184,2364,73.008,3238
"Texas","TX","Scurry",100,837,16.6667,4121,82.0589,5022
"Texas","TX","Gray",100,885,12.0033,6428,87.183,7373
"Texas","TX","Comanche",100,890,18.1744,3940,80.4574,4897
"Texas","TX","Live Oak",100,915,22.2736,3153,76.7527,4108
"Texas","TX","Moore",100,963,19.3257,3967,79.6107,4983
"Texas","TX","Madison",100,964,23.9503,3028,75.2298,4025
"Texas","TX","La Salle",100,965,58.627,669,40.644,1646
"Texas","TX","Eastland",100,970,14.9369,5443,83.8158,6494
"Texas","TX","Wilbarger",100,971,24.397,2956,74.2714,3980
"Texas","TX","Young",100,992,13.5593,6225,85.0875,7316
"Texas","TX","Lamb",100,998,24.4069,3056,74.7371,4089
"Texas","TX","Refugio",100,998,37.3363,1659,62.0651,2673
"Texas","TX","Dawson",100,1017,27.9396,2591,71.1813,3640
"Texas","TX","Hutchinson",100,1042,13.1632,6797,85.8641,7916
"Texas","TX","Howard",100,1042,20.2763,4032,78.4588,5139
"Texas","TX","Terry",100,1059,28.5676,2602,70.1915,3707
"Texas","TX","Leon",100,1061,15.286,5812,83.7343,6941
"Texas","TX","Jackson",100,1068,21.2834,3903,77.78,5018
"Texas","TX","Montague",100,1116,14.4242,6539,84.516,7737
"Texas","TX","Goliad",100,1127,32.6477,2294,66.4542,3452
"Texas","TX","San Augustine",100,1193,32.3306,2469,66.9106,3690
"Texas","TX","Nolan",100,1216,26.6258,3277,71.7539,4567
"Texas","TX","Blanco",100,1220,24.5423,3637,73.1644,4971
"Texas","TX","Jones",100,1225,22.0245,4258,76.5552,5562
"Texas","TX","Deaf Smith",100,1239,28.7538,3042,70.5964,4309
"Texas","TX","Presidio",100,1273,70.4093,504,27.8761,1808
"Texas","TX","Jim Hogg",100,1301,78.0444,356,21.3557,1667
"Texas","TX","Karnes",100,1324,31.6746,2823,67.5359,4180
"Texas","TX","Bosque",100,1366,18.6205,5873,80.0573,7336
"Texas","TX","La Vaca",100,1427,17.2364,6788,81.9906,8279
"Texas","TX","Camp",100,1428,32.964,2878,66.4358,4332
"Texas","TX","Lampasas",100,1457,20.4119,5583,78.2152,7138
"Texas","TX","De Witt",100,1463,22.0864,5114,77.2041,6624
"Texas","TX","Hockley",100,1482,20.8175,5543,77.8621,7119
"Texas","TX","Red River",100,1482,29.2077,3549,69.9448,5074
"Texas","TX","Marion",100,1487,34.8162,2730,63.9195,4271
"Texas","TX","Pecos",100,1591,38.3651,2512,60.5739,4147
"Texas","TX","Trinity",100,1614,25.8903,4537,72.7783,6234
"Texas","TX","Lee",100,1630,26.2438,4504,72.5165,6211
"Texas","TX","Reeves",100,1649,57.5166,1185,41.3324,2867
"Texas","TX","Tyler",100,1659,21.7631,5889,77.253,7623
"Texas","TX","Burleson",100,1705,26.4136,4671,72.3625,6455
"Texas","TX","Newton",100,1721,27.8119,4399,71.0892,6188
"Texas","TX","Brewster",100,1765,45.6544,1975,51.0864,3866
"Texas","TX","Gonzales",100,1773,29.3592,4213,69.7632,6039
"Texas","TX","Palo Pinto",100,1810,19.3894,7392,79.1859,9335
"Texas","TX","Llano",100,1818,19.1328,7560,79.5622,9502
"Texas","TX","Freestone",100,1848,24.438,5644,74.6363,7562
"Texas","TX","Morris",100,1856,36.1864,3226,62.8973,5129
"Texas","TX","Bandera",100,1859,19.7053,7423,78.6835,9434
"Texas","TX","Brooks",100,1886,78.4852,507,21.0986,2403
"Texas","TX","Medina",100,1902,37.9489,3029,60.435,5012
"Texas","TX","Brown",100,1904,13.6625,11894,85.3473,13936
"Texas","TX","Erath",100,1965,15.7616,10325,82.8186,12467
"Texas","TX","Colorado",100,2024,25.0031,6015,74.3051,8095
"Texas","TX","Falls",100,2033,37.4264,3356,61.782,5432
"Texas","TX","Gillespie",100,2055,16.3941,10305,82.2098,12535
"Texas","TX","Dimmit",100,2141,73.3973,762,26.1227,2917
"Texas","TX","Limestone",100,2208,29.1948,5288,69.9193,7563
"Texas","TX","Panola",100,2211,21.6319,7941,77.693,10221
"Texas","TX","Hale",100,2228,25.4193,6417,73.2116,8765
"Texas","TX","Houston",100,2235,27.4942,5839,71.8293,8129
"Texas","TX","Cooke",100,2240,15.6742,11901,83.2762,14291
"Texas","TX","Austin",100,2252,19.367,9260,79.6354,11628
"Texas","TX","Fayette",100,2311,21.9385,8098,76.8749,10534
"Texas","TX","Shelby",100,2318,25.0297,6870,74.1821,9261
"Texas","TX","Grimes",100,2339,27.204,6141,71.4236,8598
"Texas","TX","Frio",100,2376,59.879,1559,39.2893,3968
"Texas","TX","San Jacinto",100,2410,25.078,7105,73.9334,9610
"Texas","TX","Fannin",100,2482,23.022,8143,75.531,10781
"Texas","TX","Calhoun",100,2510,37.2072,4145,61.4438,6746
"Texas","TX","Zapata",100,2517,71.3233,993,28.1383,3529
"Texas","TX","Milam",100,2632,32.0195,5478,66.6423,8220
"Texas","TX","Titus",100,2638,30.0114,6062,68.9647,8790
"Texas","TX","Aransas",100,2703,28.022,6829,70.7962,9646
"Texas","TX","Hill",100,2745,22.8142,9128,75.8644,12032
"Texas","TX","Hopkins",100,2775,21.7784,9834,77.1778,12742
"Texas","TX","Chambers",100,2780,18.9219,11761,80.0504,14692
"Texas","TX","Robertson",100,2792,38.3622,4416,60.676,7278
"Texas","TX","Cass",100,2921,24.83,8747,74.354,11764
"Texas","TX","Upshur",100,2953,19.6226,11948,79.394,15049
"Texas","TX","Kendall",100,3035,17.1188,14467,81.6008,17729
"Texas","TX","Zavala",100,3042,83.274,574,15.7131,3653
"Texas","TX","Wood",100,3052,17.3992,14317,81.6202,17541
"Texas","TX","Van Zandt",100,3083,16.1574,15790,82.7525,19081
"Texas","TX","Wise",100,3219,15.5567,17178,83.0176,20692
"Texas","TX","Duval",100,3331,76.6981,979,22.542,4343
"Texas","TX","Hardin",100,3358,15.7704,17744,83.3326,21293
"Texas","TX","Washington",100,3378,23.5024,10850,75.4888,14373
"Texas","TX","Jasper",100,3402,25.2636,9924,73.6967,13466
"Texas","TX","Bee",100,3451,43.8334,4354,55.3029,7873
"Texas","TX","Willacy",100,3595,71.0755,1415,27.9755,5058
"Texas","TX","Burnet",100,3672,21.8962,12828,76.4937,16770
"Texas","TX","Anderson",100,3796,23.4799,12235,75.6789,16167
"Texas","TX","Uvalde",100,3824,45.3564,4526,53.6828,8431
"Texas","TX","Hood",100,3829,17.0595,18341,81.7153,22445
"Texas","TX","Cherokee",100,3935,24.0129,12291,75.0046,16387
"Texas","TX","Matagorda",100,3972,32.7993,8026,66.2758,12110
"Texas","TX","Lamar",100,4173,24.2998,12814,74.6171,17173
"Texas","TX","Wharton",100,4235,30.0632,9750,69.2127,14087
"Texas","TX","Kerr",100,4325,19.8294,17225,78.9739,21811
"Texas","TX","Navarro",100,4348,28.3886,10838,70.7626,15316
"Texas","TX","Rusk",100,4451,24.0114,13924,75.1146,18537
"Texas","TX","Kleberg",100,4752,53.3813,4056,45.5628,8902
"Texas","TX","Caldwell",100,4787,43.3017,6018,54.4369,11055
"Texas","TX","Wilson",100,4819,28.0403,12205,71.0171,17186
"Texas","TX","Polk",100,4836,25.3752,14019,73.5597,19058
"Texas","TX","Atascosa",100,5128,40.3652,7451,58.6508,12704
"Texas","TX","Coryell",100,5141,31.0616,11193,67.6273,16551
"Texas","TX","Liberty",100,5196,22.8788,17304,76.1922,22711
"Texas","TX","Walker",94.7368,5283,35.0657,9569,63.5139,15066
"Texas","TX","Henderson",100,6094,22.0941,21202,76.869,27582
"Texas","TX","Val Verde",100,6267,52.0515,5612,46.6113,12040
"Texas","TX","Waller",100,6401,40.7733,9158,58.3349,15699
"Texas","TX","Nacogdoches",100,6441,31.2655,13910,67.521,20601
"Texas","TX","Jim Wells",100,6492,58.1564,4595,41.1628,11163
"Texas","TX","Hunt",100,6658,23.7922,20976,74.9571,27984
"Texas","TX","Orange",100,6797,22.2838,23361,76.5884,30502
"Texas","TX","Potter",100,7114,26.9286,18905,71.5611,26418
"Texas","TX","Randall",100,7553,15.2315,41366,83.4194,49588
"Texas","TX","Parker",100,7804,16.4829,38980,82.3301,47346
"Texas","TX","Angelina",100,7833,27.5781,20301,71.4748,28403
"Texas","TX","San Patricio",100,7854,39.1447,11994,59.7787,20064
"Texas","TX","Ector",100,8095,24.9784,23936,73.8583,32408
"Texas","TX","Rockwall",100,8112,22.7539,27098,76.0091,35651
"Texas","TX","Midland",100,8223,18.5717,35452,80.0687,44277
"Texas","TX","Maverick",100,8302,78.6025,2171,20.5548,10562
"Texas","TX","Harrison",100,8431,32.3039,17471,66.9413,26099
"Texas","TX","Victoria",100,8795,30.5096,19684,68.2832,28827
"Texas","TX","Tom Green",100,9246,25.3128,26749,73.2308,36527
"Texas","TX","Kaufman",100,9451,27.3119,24804,71.6796,34604
"Texas","TX","Taylor",100,9725,22.5272,32853,76.1015,43170
"Texas","TX","Bastrop",100,9860,40.3157,14019,57.321,24457
"Texas","TX","Bowie",100,10184,28.8033,24840,70.2548,35357
"Texas","TX","Starr",100,10248,86.4154,1540,12.9859,11859
"Texas","TX","Johnson",100,10481,21.4982,37609,77.1419,48753
"Texas","TX","Wichita",100,10490,25.6335,29756,72.7122,40923
"Texas","TX","Grayson",100,10665,25.2683,30907,73.2272,42207
"Texas","TX","Comal",100,11437,22.2186,39291,76.3303,51475
"Texas","TX","Gregg",100,12336,29.8288,28665,69.3128,41356
"Texas","TX","Ellis",100,13803,25.6771,39353,73.2067,53756
"Texas","TX","Guadalupe",100,15654,31.7867,32959,66.9259,49247
"Texas","TX","Brazos",100,17440,31.2293,37152,66.527,55845
"Texas","TX","Smith",100,22101,26.0643,61858,72.9509,84794
"Texas","TX","Hays",100,25448,43.273,31577,53.6951,58808
"Texas","TX","McLennan",100,25688,34.4838,47885,64.2812,74493
"Texas","TX","Lubbock",100,26088,28.7899,63133,69.6717,90615
"Texas","TX","Montgomery",100,32852,19.0094,137822,79.7489,172820
"Texas","TX","Brazoria",100,34327,32.2555,70684,66.4186,106422
"Texas","TX","Bell",100,35315,41.1765,49369,57.5631,85765
"Texas","TX","Webb",100,37592,76.5606,11074,22.5535,49101
"Texas","TX","Galveston",100,39162,35.8538,68594,62.7995,109227
"Texas","TX","Jefferson",100,44626,50.3975,43214,48.8029,88548
"Texas","TX","Nueces",100,45666,47.6775,48779,50.9276,95781
"Texas","TX","Cameron",100,49159,65.7188,24955,33.3614,74802
"Texas","TX","Williamson",100,61812,37.9364,96910,59.4773,162936
"Texas","TX","Denton",100,79917,33.2814,156105,65.0099,240125
"Texas","TX","Hidalgo",100,97879,70.4338,39786,28.63,138966
"Texas","TX","Collin",100,100754,33.4619,195933,65.0722,301101
"Texas","TX","Fort Bend",100,101043,46.0857,116028,52.9204,219250
"Texas","TX","El Paso",100,112273,65.6364,56517,33.0406,171053
"Texas","TX","Travis",100,231540,60.1574,139503,36.2449,384890
"Texas","TX","Tarrant",100,252789,41.4307,348686,57.1477,610149
"Texas","TX","Bexar",100,263871,51.5973,240519,47.031,511405
"Texas","TX","Dallas",100,403170,57.111,294339,41.6946,705941
"Texas","TX","Harris",99.061,579070,49.3631,579068,49.363,1.17308e+06
"Utah","UT","Piute",100,74,9.47503,696,89.1165,781
"Utah","UT","Rich",100,83,8.30831,907,90.7908,999
"Utah","UT","Daggett",100,91,17.8782,399,78.389,509
"Utah","UT","Wayne",100,213,16.0998,1087,82.1618,1323
"Utah","UT","Garfield",100,306,14.1864,1811,83.9592,2157
"Utah","UT","Beaver",100,341,13.457,2153,84.9645,2534
"Utah","UT","Morgan",85.7143,386,8.83295,3910,89.4737,4370
"Utah","UT","Millard",100,424,8.55184,4421,89.169,4958
"Utah","UT","Juab",100,436,11.1595,3400,87.0233,3907
"Utah","UT","Emery",100,569,12.8908,3743,84.7984,4414
"Utah","UT","Duchesne",100,570,9.08656,5608,89.399,6273
"Utah","UT","Sanpete",100,697,9.63239,6414,88.6401,7236
"Utah","UT","Sevier",100,701,9.00912,6961,89.4615,7781
"Utah","UT","Kane",88.8889,718,21.8836,2463,75.0686,3281
"Utah","UT","Uintah",100,962,8.65419,10001,89.9694,11116
"Utah","UT","Grand",100,1678,44.0189,1917,50.2886,3812
"Utah","UT","Iron",100,1720,13.062,11172,84.842,13168
"Utah","UT","Box Elder",100,1830,10.115,15969,88.2655,18092
"Utah","UT","San Juan",100,2062,39.969,3006,58.2671,5159
"Utah","UT","Wasatch",100,2097,23.0212,6852,75.2223,9109
"Utah","UT","Carbon",100,2204,30.4799,4834,66.8511,7231
"Utah","UT","Tooele",100,3794,23.1032,12240,74.5342,16422
"Utah","UT","Cache",100,5434,14.6473,30818,83.0696,37099
"Utah","UT","Summit",100,7656,46.0761,8464,50.9389,16616
"Utah","UT","Washington",100,7762,15.6073,41104,82.6493,49733
"Utah","UT","Utah",100,15791,9.79117,142337,88.2557,161278
"Utah","UT","Weber",100,17569,25.7825,48938,71.8166,68143
"Utah","UT","Davis",100,20417,18.1375,90030,79.9783,112568
"Utah","UT","Salt Lake",100,132686,38.8352,198739,58.168,341664
"Virginia","VA","Highland",100,459,32.5532,924,65.5319,1410
"Virginia","VA","Norton",100,566,38.1659,892,60.1483,1483
"Virginia","VA","Bland",100,735,25.0255,2144,72.9997,2937
"Virginia","VA","Craig",100,830,31.1562,1757,65.9535,2664
"Virginia","VA","Bath",100,893,40.2797,1274,57.465,2217
"Virginia","VA","Galax",100,899,39.5861,1331,58.6085,2271
"Virginia","VA","Buena Vista",100,904,36.2761,1545,61.9984,2492
"Virginia","VA","Covington",83.3333,1077,56.4761,796,41.741,1907
"Virginia","VA","Bedford City",100,1225,43.7813,1527,54.5747,2798
"Virginia","VA","Lexington",100,1484,55.4352,1146,42.8091,2677
"Virginia","VA","Richmond",100,1572,41.7419,2160,57.3553,3766
"Virginia","VA","Poquoson",100,1679,23.6646,5309,74.8273,7095
"Virginia","VA","King and Queen",100,1743,47.8189,1863,51.1111,3645
"Virginia","VA","Emporia",100,1791,66.5799,886,32.9368,2690
"Virginia","VA","Mathews",100,1807,33.7064,3485,65.0065,5361
"Virginia","VA","Rappahannock",100,1971,45.5091,2307,53.2671,4331
"Virginia","VA","Grayson",100,2094,29.3031,4801,67.1844,7146
"Virginia","VA","Middlesex",100,2367,39.0401,3619,59.6899,6063
"Virginia","VA","Scott",100,2394,24.0386,7435,74.6561,9959
"Virginia","VA","Patrick",100,2417,29.3396,5619,68.2083,8238
"Virginia","VA","Cumberland",100,2422,48.0556,2538,50.3571,5040
"Virginia","VA","Appomattox",100,2451,30.9509,5337,67.3949,7919
"Virginia","VA","Dickenson",100,2472,35.9407,4274,62.1402,6878
"Virginia","VA","Bristol",100,2487,33.7587,4776,64.8296,7367
"Virginia","VA","Amelia",100,2488,36.1365,4324,62.8032,6885
"Virginia","VA","Charlotte",100,2502,42.4284,3311,56.1472,5897
"Virginia","VA","Colonial Heights",100,2541,29.5706,5937,69.0911,8593
"Virginia","VA","Surry",100,2574,59.8326,1671,38.8424,4302
"Virginia","VA","Lee",100,2593,27.0442,6845,71.3913,9588
"Virginia","VA","Lunenburg",100,2635,47.486,2840,51.1804,5549
"Virginia","VA","Madison",100,2637,39.9727,3864,58.5721,6597
"Virginia","VA","Giles",100,2702,36.0748,4634,61.8692,7490
"Virginia","VA","Radford",100,2730,50.7435,2520,46.8401,5380
"Virginia","VA","Floyd",100,2732,35.8248,4671,61.251,7626
"Virginia","VA","Charles City",100,2772,65.7963,1396,33.1355,4213
"Virginia","VA","Franklin City",100,2830,65.0425,1496,34.3829,4351
"Virginia","VA","Essex",100,3009,53.1062,2602,45.923,5666
"Virginia","VA","Buchanan",100,3094,32.1088,6433,66.7601,9636
"Virginia","VA","Greensville",100,3132,63.6456,1765,35.8667,4921
"Virginia","VA","Lancaster",100,3144,44.5831,3749,53.1622,7052
"Virginia","VA","Northumberland",100,3186,42.2434,4308,57.1201,7542
"Virginia","VA","Clarke",100,3237,41.8704,4295,55.5556,7731
"Virginia","VA","Greene",100,3284,36.5295,5555,61.7909,8990
